listing_id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,booked_365,revenue,rent_term
22509651,301 - The Dusit Executive Suite @Maneeya Park,13598910,David,Bang Na,13.68171,100.61453,Hotel room,2500,3,2,2019-08-11,0.04,7,358,0,7,17500,Short
22252489,Stylish private room. Step to BTS Thonglor,45129608,Moncheri,Vadhana,13.72495,100.58019,Private room,800,1,6,2022-11-06,0.1,1,210,2,155,124000,Short
22256196,Savi Rooms Premium (1) Near Bkk & Piyavet hospital,75693870,Savi,Huai Khwang,13.74766,100.57819,Entire home/apt,1299,30,9,2019-11-24,0.15,8,89,0,276,358524,Long
21731803,Cozy room 50 steps to River View,2497826,Thanawat,Khlong San,13.7214,100.50982,Private room,1200,1,2,2018-10-26,0.04,1,86,0,279,334800,Short
22258920,I’m Home Where Happiness is.,81365815,Chaovaphorn,Rat Burana,13.68183,100.49652,Private room,550,1,1,2018-03-10,0.02,1,270,0,95,52250,Short
22510361,"Take Time Out on the Serene, Leafy Balcony in the City",13598910,David,Bang Na,13.68323,100.61291,Private room,2500,3,4,2022-12-08,0.07,7,353,2,12,30000,Short
22510651,202 - The Jatu Standard @Maneeya Park,13598910,David,Bang Na,13.68294,100.61504,Hotel room,2200,3,2,2019-04-05,0.04,7,365,0,0,0,Short
22511441,Canalfront Tiny House | near BKK historic spots,165213926,Ann,Thon buri,13.73933,100.48966,Private room,1465,1,145,2022-12-06,2.49,1,271,22,94,137710,Short
22527255,Savi Rooms Deluxe Studio 1 nr Bkk/Piyavet hospital,75693870,Savi,Huai Khwang,13.75116,100.57929,Entire home/apt,1299,30,4,2018-05-02,0.07,8,84,0,281,365019,Long
21734542,Stylish/Cozy Brand New 1BR 100m to MRT Lat phrao,146844829,Chompoonuch,Chatu Chak,13.80721,100.57319,Entire home/apt,1129,7,28,2022-12-15,0.46,1,88,2,277,312733,Short
21740127,Great Location close to down town near river,158347523,Chanakane,Yan na wa,13.67746,100.54527,Private room,1900,1,0,,0.0,1,180,0,185,351500,Short
22536456,The most Prime/Posh& Safe area in Bkk! Cheap+wifi,16694115,Joy,Parthum Wan,13.73779,100.55023,Entire home/apt,1380,5,11,2019-10-21,0.18,2,87,0,278,383640,Short
21744722,Savi Rooms-Super deluxe(3) nr BKK/Piyavet hospital,75693870,Savi,Huai Khwang,13.74996,100.57766,Private room,751,30,1,2019-12-19,0.03,8,179,0,186,139686,Long
21745831,Private&Cozy apartment#9 Silom 3 BTS Saladaeng,26736483,K,Bang Rak,13.72516,100.53039,Hotel room,1089,1,3,2019-07-31,0.06,89,357,0,8,8712,Short
22266926,pool access,21701182,Montrial,Suanluang,13.71189,100.63212,Entire home/apt,1108,3,11,2019-12-29,0.2,1,364,0,1,1108,Short
21746365,Private&Cozy apartment#10 Silom 3 BTS Saladaeng,26736483,K,Bang Rak,13.72559,100.52989,Hotel room,1089,1,6,2022-11-28,0.1,89,353,2,12,13068,Short
21758612,The Gallery House near BKK Airport & Airport Link,28447831,Dr. Piyamas,Bang Kapi,13.75757,100.65214,Entire home/apt,2500,3,9,2020-01-15,0.15,11,302,0,63,157500,Short
22801623,"Aumdaeng-Jiem Massuk, Mali Room, 2nd floor",168082033,Chidmat,Phra Nakhon,13.75898,100.50068,Private room,800,1,0,,0.0,2,364,0,1,800,Short
22538968,500 m. from Sky train,144470874,Teerapat,Phra Khanong,13.70116,100.60021,Private room,2000,1,0,,0.0,1,179,0,186,372000,Short
22805335,Metro Park Sathorn Condo,136370062,Nonny,Phasi Charoen,13.7091,100.45031,Entire home/apt,1000,5,11,2019-07-13,0.19,1,210,0,155,155000,Short
22542592,Modern 1 bedroom in Thong lor,60926112,Gunny,Huai Khwang,13.74609,100.58194,Entire home/apt,2597,28,3,2018-04-12,0.05,2,179,0,186,483042,Short
22271333,Cozy home at Nak Niwat 37,41546652,Ran,Lat Phrao,13.80731,100.60403,Entire home/apt,5000,1,0,,0.0,1,88,0,277,1385000,Short
22807659,Summer Buffalo Loft @JJ Market&BTS SaphanKwai+Wifi,168549905,Nisit,Phaya Thai,13.79511,100.5487,Private room,615,2,101,2020-03-12,1.7,1,0,0,365,224475,Short
22273228,Just 7 mins from Subway in new CBD area ☆!!,76533870,Settapat,Huai Khwang,13.7848,100.57457,Private room,666,30,2,2019-01-23,0.03,1,161,0,204,135864,Long
22545210,Dcondo Campus Resort Charansanitwong13,40912835,Sutharat,Phasi Charoen,13.73963,100.44679,Private room,950,1,0,,0.0,1,178,0,187,177650,Short
22546580,Metro Park (Sathorn) By Guntariya,152772487,Guntariya,Phasi Charoen,13.70959,100.45244,Private room,1255,1,0,,0.0,1,89,0,276,346380,Short
22554393,"Business Apartment, fitness, Pool/MRT",105263398,Bin,Din Daeng,13.77558,100.5727,Private room,700,90,10,2021-02-02,0.17,1,0,0,365,255500,Long
22554884,ASSEMBLY HOSTEL (Double Room No.2),53512783,Win,Bang Kho laen,13.70689,100.51022,Private room,814,1,70,2020-01-10,1.18,3,132,0,233,189662,Short
22568399,Moniiq,6460146,Gift,Phra Khanong,13.68972,100.59089,Private room,600,30,0,,0.0,1,90,0,275,165000,Long
22573539,Best Price/Sukhumvit/BTS Phrom Phong 5min/balcony,164926087,Ayano,Vadhana,13.72976,100.57182,Private room,559,1,69,2022-12-10,1.15,3,40,16,325,181675,Short
22817803,1 BR Service Apartment (5 mins to Emquartier/BTS),132758342,Mo,Khlong Toei,13.72652,100.57317,Entire home/apt,1600,2,97,2022-12-20,1.63,10,162,10,203,324800,Short
22819390,"Peaceful apt - Exciting neighborhood, Near BTS Ari",102811177,Santahn,Phaya Thai,13.78277,100.54168,Entire home/apt,1163,14,55,2022-10-14,0.92,5,300,3,65,75595,Short
22832894,HAP@Sathorn 1BR Central near mrt Lumpini3,55718956,Pam,Sathon,13.72033,100.54819,Private room,900,1,101,2022-12-11,1.69,4,363,18,2,1800,Short
22834294,家缘,142819539,Shuoli,Huai Khwang,13.77398,100.57807,Private room,1400,1,1,2018-02-02,0.02,1,91,0,274,383600,Short
22283076,Minimalist Studio in City Center Condo with Pool,21315815,Tanny,Yan na wa,13.7061,100.53639,Entire home/apt,1950,4,63,2022-11-06,1.03,5,161,13,204,397800,Short
22284287,Regent22,162860866,Weerawan,Phra Khanong,13.70387,100.60537,Private room,800,20,0,,0.0,1,177,0,188,150400,Short
22835894,Better Moon : Dad's room - 5mins to BTS,163545528,Papawee,Vadhana,13.70824,100.60072,Entire home/apt,1529,1,20,2022-09-29,0.35,10,311,2,54,82566,Short
22574856,"Girls room in old Chinatown ""TALAT PHLU"" Thonburi",165945964,Phachock,Thon buri,13.72046,100.47694,Private room,1600,1,0,,0.0,2,90,0,275,440000,Short
22574857,"Family room in old Chinatown ""TALAT PHLU"" Thonburi",165945964,Phachock,Thon buri,13.7204,100.47681,Private room,2000,1,3,2018-07-30,0.05,2,88,0,277,554000,Short
22836444,Breezy Condo Next To St Food&Night Life: IV,49539775,Max,Vadhana,13.74681,100.55698,Entire home/apt,1200,30,125,2022-11-16,2.09,36,153,37,212,254400,Long
22836841,Better Moon : Mamii's Room - private bathroom,163545528,Papawee,Vadhana,13.70861,100.60168,Entire home/apt,1529,1,47,2022-02-17,0.82,10,360,1,5,7645,Short
22837193,Better Moon : Pin's Room - Free WIFI,163545528,Papawee,Vadhana,13.70748,100.60169,Entire home/apt,1529,1,102,2022-12-08,1.72,10,344,24,21,32109,Short
22837365,"5 STAR LUXURY COMFORT, STUNNING POOL, COOLEST AREA",42911115,Tom,Vadhana,13.73302,100.57217,Entire home/apt,2419,18,21,2022-08-20,0.36,1,0,5,365,882935,Short
22584934,Good location&Fully furnished.,149555028,แสงเดือน,Bang Kapi,13.75495,100.61161,Private room,1700,1,0,,0.0,1,179,0,186,316200,Short
22585252,Near Sripatum University,149559524,สุวดี,Chatu Chak,13.84869,100.58479,Private room,2650,1,0,,0.0,1,179,0,186,492900,Short
22585445,Safe room&Close to BTS Bangna.,149560505,ดรุณวรรณ,Bang Na,13.66634,100.60303,Private room,1350,1,0,,0.0,1,89,0,276,372600,Short
22841226,Sukhumvit 103  Relaxing with smile/200m. to bts,50895175,Waranya,Bang Na,13.67684,100.60948,Entire home/apt,630,28,21,2022-11-30,0.35,1,228,4,137,86310,Short
22585734,Fully furnished/Comfortable room,149571029,ณัฐฑิณี,Phaya Thai,13.78958,100.54183,Private room,2200,1,0,,0.0,1,179,0,186,409200,Short
22284434,A simple room near bus to the city and Don Mueang,95634188,Kittipob,Bang Khen,13.86213,100.61356,Private room,790,2,3,2022-10-17,0.09,1,138,2,227,179330,Short
22851828,2mins from Soi Thonglor near Bangkok hospital^^,97844706,Pipo,Huai Khwang,13.74454,100.58654,Private room,550,7,1,2018-09-10,0.02,1,330,0,35,19250,Short
22590252,Nordic Home by the Park + Free Transfer,108793,Eddie,Chatu Chak,13.8062,100.55621,Entire home/apt,950,30,22,2022-12-04,0.37,4,339,5,26,24700,Long
22852916,Better Moon : Par's room - 10mins to downtown,163545528,Papawee,Vadhana,13.70824,100.60072,Entire home/apt,1529,1,56,2022-07-27,0.96,10,357,8,8,12232,Short
22853398,Better Moon : Pear's Room-BTS Onnut/ free wifi,163545528,Papawee,Vadhana,13.70936,100.60104,Entire home/apt,1529,1,90,2022-11-28,1.52,10,355,15,10,15290,Short
22853574,Better Moon : Brother’s Room- BTS Onnut/streetfood,163545528,Papawee,Vadhana,13.70861,100.60165,Entire home/apt,1529,1,34,2022-11-19,0.58,10,358,3,7,10703,Short
22594004,2-bedroom near Chatuchak/JJ market,150767454,Pang,Chatu Chak,13.81171,100.56555,Entire home/apt,2000,1,0,,0.0,2,83,0,282,564000,Short
22594209,Sukhumvit 1-bedroom,150767454,Pang,Vadhana,13.74313,100.56121,Entire home/apt,2000,1,0,,0.0,2,73,0,292,584000,Short
22854235,2 BR❤Near BTS Thong lo❤Downtown❤Emporium,111844630,B,Vadhana,13.73114,100.57676,Entire home/apt,4340,1,43,2022-12-14,0.72,16,158,8,207,898380,Short
22286827,"Good price & view, just 20 Mins to Chatuchak 294",121288977,Ketmadee,Huai Khwang,13.77073,100.58897,Entire home/apt,957,30,2,2018-06-03,0.03,2,0,0,365,349305,Long
22858495,Good for backpackers and tourists,147473255,Jhanna,Bang Kapi,13.75823,100.63824,Shared room,320,10,0,,0.0,1,364,0,1,320,Short
22294153,"Garden View, Nice room + balcony 293",121288977,Ketmadee,Huai Khwang,13.77073,100.58899,Entire home/apt,869,1,11,2020-02-10,0.18,2,168,0,197,171193,Short
22295995,Central Bangna-Modern 1-BR (Central Bangna view),30377360,Nat-Phiangchit,Bang Na,13.67296,100.63661,Private room,1100,180,1,2019-01-17,0.02,3,180,0,185,203500,Long
22602636,"Long term rental available, Pm for more info .",122510396,Zoda,Khlong Toei,13.71218,100.59359,Entire home/apt,794,90,32,2020-04-04,0.53,1,137,0,228,181032,Long
22602761,City Center - Modern & Light Room with Balcony,159375409,Mok,Phra Khanong,13.68986,100.60362,Private room,688,1,2,2019-04-09,0.04,13,118,0,247,169936,Short
22602763,"1Br,Calm,Greenary,near Subway/D4",91934777,Vichak,Huai Khwang,13.76921,100.58103,Private room,2019,1,3,2018-09-09,0.05,25,337,0,28,56532,Short
22876604,Condo jatujak opposite Jatujak weekend market,21727487,Honeybee,Chatu Chak,13.79671,100.55278,Entire home/apt,703,5,33,2018-12-18,0.55,1,270,0,95,66785,Short
22604819,Comfy & Cozy 1BR D25 Thonglor,166315549,Palita,Vadhana,13.74006,100.58216,Private room,1500,5,1,2018-12-15,0.02,1,177,0,188,282000,Short
22608863,80 sqm serviced apt@Silom: 5 min walk to BTS & MRT,49683163,Jarungjit,Bang Rak,13.7265,100.53752,Hotel room,2500,1,19,2022-11-15,0.32,8,360,1,5,12500,Short
22609580,"Serviced Studio, 5min to BTS,  MRT@Silom 'n Park",49683163,Jarungjit,Bang Rak,13.72778,100.53709,Entire home/apt,2000,1,4,2019-02-09,0.07,8,344,0,21,42000,Short
22617117,Guest house in subway bangsue near mochit station,10981779,Kate,Bang Sue,13.81398,100.54095,Private room,450,5,0,,0.0,5,90,0,275,123750,Short
22617317,Next to subway station and near by night market,166478984,Ep,Huai Khwang,13.76402,100.56931,Entire home/apt,1200,7,9,2022-12-15,0.15,1,254,3,111,133200,Short
22618516,"Cozy room in  Asoke, 1 min to MRT Petchaburi",166494208,Q Owner,Ratchathewi,13.74829,100.56217,Private room,800,180,0,,0.0,1,365,0,0,0,Long
22297593,Room size 34sqm. Near BTS Thonglor,161565794,เกศริน,Vadhana,13.73233,100.5771,Private room,2100,1,0,,0.0,1,180,0,185,388500,Short
22886810,Spacious  room in Rangnam area,169374293,Kobe,Ratchathewi,13.75982,100.54327,Entire home/apt,1000,30,0,,0.0,1,179,0,186,186000,Long
22301682,Apartment with balcony @ Sukhumvit 64,159375409,Mok,Phra Khanong,13.68978,100.60393,Private room,690,1,3,2018-12-06,0.05,13,118,0,247,170430,Short
22302274,"2BR Free WiFi&Netflix,54 Sq.m 2 mins to BTS ON-NUT",110756498,Joyjoy,Phra Khanong,13.70318,100.59925,Entire home/apt,939,30,38,2022-09-21,0.63,1,0,3,365,342735,Long
22303638,High end luxury apartment with two sky pools 全新豪宅,27407467,Lynn,Sathon,13.71859,100.52124,Entire home/apt,3341,5,31,2022-12-14,0.85,1,282,24,83,277303,Short
22316847,"Cool & Comfy 5 min. to BTS ,Private Wifi in room.",42599074,Arisa,Thon buri,13.71711,100.4814,Entire home/apt,650,14,5,2022-11-30,0.08,5,73,1,292,189800,Short
22317732,คอนโดนาวีเพลส,162027988,Yim,Pra Wet,13.6983,100.68095,Private room,650,1,0,,0.0,1,180,0,185,120250,Short
22620339,"Town home
2 km from Don Mueang Airport",158130254,Jariya,Don Mueang,13.91692,100.57831,Shared room,623,1,0,,0.0,1,88,0,277,172571,Short
22893443,Cozy 1BR in Downtown Bangkok High Speed Internet,87678967,Karan,Vadhana,13.73664,100.56834,Entire home/apt,1914,3,7,2022-12-12,0.12,3,329,4,36,68904,Short
22639612,COZY 2 BR WITH RIVER VIEW OPPOSITE ASIATIQUE SHOPS,10413812,Nattarom,Bang Kho laen,13.70553,100.5047,Entire home/apt,4000,2,6,2022-11-28,0.1,3,331,1,34,136000,Short
22327424,Lady M Hostel Suvarnabhumi Airport,163232577,Lady M,Lat Krabang,13.72204,100.72384,Shared room,400,1,11,2020-02-28,0.22,2,364,0,1,400,Short
22893990,China Guest Inn,133169241,Taweerat,Bang Rak,13.72485,100.52464,Private room,899,1,0,,0.0,1,358,0,7,6293,Short
22330068,ออมนิ เทาเวอร์,134222442,April,Khlong Toei,13.73875,100.5529,Private room,1800,1,0,,0.0,1,365,0,0,0,Short
22335241,THE PERFECT CHARMING SUITE : 1BR/WIFI/POOL/MRT,132745392,Mt,Huai Khwang,13.75591,100.57622,Entire home/apt,1486,2,60,2022-12-04,1.0,25,88,7,277,411622,Short
22336410,♥ Cozy room in 50's house with private bathroom  ♥,102811177,Santahn,Phaya Thai,13.78947,100.53897,Private room,643,7,5,2022-09-18,0.08,5,349,1,16,10288,Short
22336521,THE BEAUTY SKY SUITE  :1 BR /MRT /POOL/WIFI,132745392,Mt,Huai Khwang,13.75532,100.57583,Entire home/apt,1314,2,52,2022-11-21,0.86,25,78,11,287,377118,Short
22640407,Glossy Luxury Suite:2BR:2WC /WIFI/MRT/Hight floor,132745392,Mt,Huai Khwang,13.75949,100.57013,Entire home/apt,4500,1,87,2022-11-26,1.45,25,79,17,286,1287000,Short
22894070,New siam palace ville Hotel /Including breakfast,164918356,Somchoke,Phra Nakhon,13.76004,100.49328,Private room,1250,1,4,2018-04-19,0.07,5,365,0,0,0,Short
22895065,"Le Cote, Thonglor Soi 8",232977481,Joshua,Vadhana,13.73111,100.58266,Entire home/apt,1199,28,48,2022-12-16,0.82,2,28,6,337,404063,Short
22910495,15-Min from Dmk Apartment Net House (เน็ตเฮ้าส์),156718651,Kesaree,Lak Si,13.86146,100.55215,Private room,475,1,7,2022-12-04,0.12,1,364,1,1,475,Short
22647356,40sqm - 1 BR Unit near BTS Ekamai / Thonglor,109116903,Walairat,Khlong Toei,13.71626,100.58468,Entire home/apt,850,30,27,2022-01-29,0.45,1,0,1,365,310250,Long
22910881,"1 bedroom unit  close to shopping, park and MRT.",90109790,Anong,Chatu Chak,13.80905,100.56808,Entire home/apt,700,30,0,,0.0,1,180,0,185,129500,Long
22655831,Baan Onnut Condominium,166872570,ดร.บำรุง,Suanluang,13.71195,100.6359,Private room,1299,15,0,,0.0,1,180,0,185,240315,Short
22659211,"Nice 3BR Apt, River Front view, near ""Asiatique""",101444654,Vincent,Bang Kho laen,13.68766,100.51929,Entire home/apt,3250,7,9,2022-10-08,0.15,5,361,1,4,13000,Short
22659556,Near Punnawithi BTS # Baan Mek Mok @ Sukhumvit 64,159375409,Mok,Phra Khanong,13.68998,100.60387,Entire home/apt,650,1,9,2019-08-14,0.16,13,118,0,247,160550,Short
22663205,P Residence 2 bedroom apartment,115761116,Poonam,Vadhana,13.73641,100.58442,Entire home/apt,1750,1,25,2022-10-26,0.42,8,359,5,6,10500,Short
22345785,MC9 IDEO O2/BTS Bang Na,65220479,Sam,Bang Na,13.67461,100.60951,Private room,900,180,0,,0.0,2,365,0,0,0,Long
22345930,MC18 IDEO O2/BTS Bang Na,65220479,Sam,Bang Na,13.67432,100.60311,Private room,700,180,0,,0.0,2,365,0,0,0,Long
22346837,Luxury Room near BTS Bangchak with Pool & Gym,8444643,Kiattisak,Phra Khanong,13.6985,100.6101,Entire home/apt,2000,1,0,,0.0,53,351,0,14,28000,Short
22348457,lIKE HOME QUAD ROOM,52203058,Veerachai,Bang Rak,13.72994,100.51704,Private room,1320,1,1,2019-09-07,0.02,7,184,0,181,238920,Short
22349161,Comfortable Condo(Rama 9 MRT) 2 Bedroom (3),27392740,Joyce,Huai Khwang,13.75967,100.56717,Entire home/apt,3394,3,10,2022-12-28,0.17,5,1,1,364,1235416,Short
22911131,"Heart warming Studio, 1step to MRT, near Chatuchak",21970931,Nui,Bang Sue,13.81913,100.53221,Entire home/apt,731,7,60,2022-11-16,1.0,22,311,9,54,39474,Short
22913447,cozy 1br/500m@BTS E5/Skytop pool/Gym/NetFlix/TM30,5984433,Sunnot,Khlong Toei,13.72534,100.56638,Entire home/apt,1608,14,103,2022-12-07,1.74,19,56,6,309,496872,Short
22915468,Flora view condominium unit B7E,21292124,Charn,Suanluang,13.73645,100.64629,Entire home/apt,1800,2,8,2022-10-14,0.14,1,346,1,19,34200,Short
22349792,BEST DOWNTOWN: Dream home in BANGKOK & speed WiFi,66728306,Jay,Vadhana,13.74086,100.55854,Entire home/apt,1800,100,12,2019-03-12,0.2,1,176,0,189,340200,Long
22351252,Luxury Room near BTS Bangchak with Pool & Gym,8444643,Kiattisak,Phra Khanong,13.6985,100.6101,Entire home/apt,2500,1,0,,0.0,53,365,0,0,0,Short
22351415,Luxury Room near BTS Bangchak with Pool & Gym,8444643,Kiattisak,Phra Khanong,13.69957,100.61115,Entire home/apt,2500,1,0,,0.0,53,365,0,0,0,Short
22351471,Luxury Room near BTS Bangchak with Pool & Gym,8444643,Kiattisak,Phra Khanong,13.69948,100.61122,Entire home/apt,2500,1,2,2022-12-03,1.15,53,365,2,0,0,Short
22363300,Unio Rama2-Thakham,158115925,Supunnee,Bang Khun thain,13.66102,100.44411,Private room,1290,1,0,,0.0,1,90,0,275,354750,Short
22363717,Nice cheap condo in great area!,16694115,Joy,Huai Khwang,13.78725,100.57752,Entire home/apt,650,90,4,2018-10-16,0.07,2,90,0,275,178750,Long
22365809,Luxuary Apartment by the Park + Free Transfer,108793,Eddie,Chatu Chak,13.80793,100.55733,Entire home/apt,971,30,19,2022-01-29,0.32,4,358,1,7,6797,Long
22368365,"Private Room 4-Bed, 2 Mins Walk to MRT Subway",160693298,Amorn,Din Daeng,13.75664,100.56423,Private room,1650,1,53,2022-11-12,0.87,4,331,3,34,56100,Short
22379800,THE PARKLAND LAKESIDE WITH SWIMMING POOL,132026450,Wichit,Bang Na,13.65364,100.64333,Private room,859,1,41,2022-11-15,0.68,1,211,14,154,132286,Short
22380547,THE IMPRESSING STAR LIGHT 1 BR/WIFI/RAMA9/POOL/RC,133082557,Jean,Huai Khwang,13.75463,100.57397,Entire home/apt,1514,2,52,2022-10-07,0.87,19,86,5,279,422406,Short
22663475,Luxury Condo in front of BTS Krung Thon Buri,37470650,GLenn Hasim,Khlong San,13.72086,100.50157,Entire home/apt,999,20,0,,0.0,1,83,0,282,281718,Short
22664078,CHARAN,19144613,Korn,Bangkok Noi,13.76259,100.47301,Private room,600,365,0,,0.0,1,363,0,2,1200,Long
22664504,Henry's Hotel & Gastropub (Standard Single),6668682,Ralph,Vadhana,13.74425,100.56354,Private room,990,1,3,2018-02-09,0.05,1,0,0,365,361350,Short
22667321,Unique Thai-style · Central Bangkok · Sathorn· MRT,55718956,Pam,Sathon,13.72139,100.54884,Private room,900,1,71,2022-10-08,1.18,4,355,8,10,9000,Short
22916451,791/143,169611945,ห้องหมายเลข5,Bang Kapi,13.77433,100.64372,Private room,500,30,0,,0.0,1,177,0,188,94000,Long
22929790,nice & clean room 5G 好房清洁可住 特价 Book now Don't Miss,169629900,Bob,Bang Na,13.67607,100.60454,Entire home/apt,1200,14,5,2020-02-23,0.12,2,0,0,365,438000,Short
22675171,"Spacious 2 bedrooms, Resort style in town near BTS",53951051,Doltasha,Khlong Toei,13.7079,100.59318,Private room,1277,6,38,2022-11-11,0.66,1,34,3,331,422687,Short
22683495,Ekkamai - Pinocchio House :D,74200744,Pimchaya,Vadhana,13.73708,100.58738,Private room,5000,1,49,2020-03-06,0.81,5,41,0,324,1620000,Short
22692142,Lady room (Air) 4 guests,5171292,Somsak,Khlong San,13.722,100.50724,Shared room,1000,1,0,,0.0,10,365,0,0,0,Short
22383523,Condo I-House Laguna Garden RCA,163680726,Supranee,Huai Khwang,13.75053,100.57912,Private room,1200,1,3,2021-03-02,0.07,2,365,0,0,0,Short
22383541,Cozy Condo + WIFI & Pool - 5 mins. to MRT/Subway,158355231,Sasithorn,Chatu Chak,13.81619,100.57862,Entire home/apt,950,1,10,2018-08-18,0.17,3,335,0,30,28500,Short
22384509,Exclusive POOL VIEW  1BR@BTS ONNUT★ ★ ★ ★ ★,2447574,Redpro,Vadhana,13.71041,100.60161,Entire home/apt,3550,2,0,,0.0,6,364,0,1,3550,Short
22932038,"SS Cozy Charoen Krung,  Ferris Wheels Night Market",169826350,Sally,Bang Kho laen,13.70185,100.50641,Entire home/apt,1039,2,69,2020-03-17,1.17,1,15,0,350,363650,Short
22936768,Ram​a 9! MRT​ condo! 3mins​ Walk​ to​ Central​,169453642,Myladies,Huai Khwang,13.76028,100.56888,Private room,2200,3,2,2018-03-05,0.03,5,174,0,191,420200,Short
22391105,1 bedroom studio near bangkok old town,29667058,Korawik,Bangkok Noi,13.76863,100.47372,Private room,900,1,3,2020-03-08,0.05,1,365,0,0,0,Short
22392722,"Light  Jatujak  for  4  People ,Quadruple",162186248,Oratai,Chatu Chak,13.81301,100.55685,Private room,1440,1,0,,0.0,3,89,0,276,397440,Short
